INCIDENT_NUMBER,DATE_REPORTED,DATE_OCCURED,BADGE_ID,CRIME_TYPE,UOR_DESC,NIBRS_CODE,UCR_HIERARCHY,ATT_COMP,LMPD_DIVISION,LMPD_BEAT,PREMISE_TYPE,BLOCK_ADDRESS,City,ZIP_CODE,ObjectId
80-22-034514,2022-06-21 04:06:00,2022-06-21 04:06:00,5050            ,DRUGS/ALCOHOL VIOLATIONS,POSS CONT SUB-3RD DEGREE--DRUG UNSPECIFIED,35A,PART II,COMPLETED,6TH DIVISION,611,HIGHWAY / ROAD / ALLEY                       ,1400 BLOCK POPLAR LEVEL RD                                  ,LOUISVILLE,40217,32838
80-22-034518,2022-06-21 06:16:00,2022-06-20 21:00:00,8474            ,VANDALISM,CRIMINAL MISCHIEF - 1ST DEGREE,290,PART II,COMPLETED,6TH DIVISION,625,RESIDENCE / HOME                             ,3000 BLOCK MID DALE LN                                      ,LOUISVILLE,40220,32839
80-22-034519,2022-06-21 06:47:00,2022-06-17 15:30:00,8474            ,BURGLARY,BURGLARY - 2ND DEGREE,220,PART I,COMPLETED,6TH DIVISION,612,RESIDENCE / HOME                             ,5500 BLOCK INDIAN OAKS CIR                                  ,LOUISVILLE,40219,32840
80-22-034520,2022-06-21 06:47:00,2022-06-20 22:00:00,8499            ,THEFT/LARCENY,TBUT OR DISP BICYCLES,23H,PART I,COMPLETED,3RD DIVISION,322,RESIDENCE / HOME                             ,5500 BLOCK BRUCE AVE                                        ,LOUISVILLE,40214,32841
80-22-034521,2022-06-21 07:22:00,2022-06-20 16:00:00,8373            ,THEFT/LARCENY,THEFT OF PROP MISLAID OR DELIVER BY IMISTAKE $500 < $1000,23H,PART I,COMPLETED,3RD DIVISION,331,GROCERY / SUPERMARKET                        ,4900 BLOCK DIXIE HWY                                        ,LOUISVILLE,40216,32842
80-22-034522,2022-06-21 07:35:00,2022-06-20 19:00:00,8440            ,VEHICLE BREAK-IN/THEFT,TBUT OR DISP CONTENTS FROM VEH,23F,PART I,COMPLETED,4TH DIVISION,412,OTHER RESIDENCE (APARTMENT/CONDO)            ,1100 BLOCK REUTLINGER AVE                                   ,LOUISVILLE,40204,32843
80-22-034523,2022-06-21 07:13:00,2022-06-21 07:00:00,5205            ,OTHER,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,90Z,PART II,COMPLETED,4TH DIVISION,412,RESIDENCE / HOME                             ,1400 BLOCK SLATE ST                                         ,LOUISVILLE,40217,32844
80-22-034528,2022-06-21 08:26:00,2022-06-21 07:46:00,5249            ,ASSAULT,ASSAULT - 4TH DEGREE (MINOR INJURY),13B,PART II,COMPLETED,4TH DIVISION,436,RESIDENCE / HOME                             ,600 BLOCK DOUGLAS PARK                                      ,LOUISVILLE,40214,32845
80-22-034528,2022-06-21 08:26:00,2022-06-21 07:46:00,5249            ,ASSAULT,STRANGULATION 1ST DEGREE,13A,PART I,COMPLETED,4TH DIVISION,436,RESIDENCE / HOME                             ,600 BLOCK DOUGLAS PARK                                      ,LOUISVILLE,40214,32846
80-22-034529,2022-06-21 08:40:00,2022-06-21 06:45:00,8373            ,VANDALISM,CRIMINAL MISCHIEF-3RD DEGREE,290,PART II,COMPLETED,4TH DIVISION,411,PARKING LOT / GARAGE                         ,700 BLOCK S 7TH ST                                          ,LOUISVILLE,40203,32847
80-22-034530,2022-06-21 08:35:00,2022-06-21 08:30:00,5247            ,ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,13B,PART II,COMPLETED,6TH DIVISION,624,RESIDENCE / HOME                             ,3700 BLOCK MONTCLAIR AVE                                    ,LOUISVILLE,40218,32848
80-22-034530,2022-06-21 08:35:00,2022-06-21 08:30:00,5247            ,ASSAULT,STRANGULATION 1ST DEGREE,13A,PART I,COMPLETED,6TH DIVISION,624,RESIDENCE / HOME                             ,3700 BLOCK MONTCLAIR AVE                                    ,LOUISVILLE,40218,32849
80-22-034531,2022-06-21 08:52:00,2022-06-21 01:00:00,8373            ,VEHICLE BREAK-IN/THEFT,TBUT OR DISP CONTENTS FROM VEH,23F,PART I,ATTEMPTED,4TH DIVISION,435,PARKING LOT / GARAGE                         ,4100 BLOCK TAYLOR BLVD                                      ,LOUISVILLE,40215,32850
80-22-034532,2022-06-21 08:57:00,2022-06-19 12:30:00,8440            ,THEFT/LARCENY,TBUT OR DISP FIREARM,23H,PART I,COMPLETED,8TH DIVISION,812,HOTEL / MOTEL / ETC.                         ,10100 BLOCK CHAMPION FARMS DR                               ,LOUISVILLE,40241,32851
80-22-034533,2022-06-21 09:08:00,2022-06-20 19:20:00,8499            ,VEHICLE BREAK-IN/THEFT,TBUT OR DISP CONTENTS FROM VEH,23F,PART I,COMPLETED,2ND DIVISION,212,HIGHWAY / ROAD / ALLEY                       ,4200 BLOCK SUNSET AVE                                       ,LOUISVILLE,40211,32852
80-22-034534,2022-06-21 08:00:00,2022-06-20 22:00:00,7252            ,THEFT/LARCENY,"TBUT OR DISP CONTROLLED SUB < $10,000",23H,PART I,COMPLETED,3RD DIVISION,322,RESIDENCE / HOME                             ,400 BLOCK MARSHALL WALK                                     ,LOUISVILLE,40214,32853
80-22-034534,2022-06-21 08:00:00,2022-06-20 22:00:00,7252            ,THEFT/LARCENY,TBUT OR DISP FROM BUILDING,23D,PART I,COMPLETED,3RD DIVISION,322,RESIDENCE / HOME                             ,400 BLOCK MARSHALL WALK                                     ,LOUISVILLE,40214,32854
80-22-034536,2022-06-21 09:35:00,2022-05-06 00:00:00,7961            ,OTHER,FINANCIAL CRIME/OUT OF JURISDICTION,999,,COMPLETED,8TH DIVISION,823,CYBERSPACE                                   ,3800 BLOCK CRESSINGTON PL                                   ,LOUISVILLE,40245,32855
80-22-034537,2022-06-21 09:20:00,2022-06-21 09:20:00,7325            ,DRUGS/ALCOHOL VIOLATIONS,DRUG PARAPHERNALIA - BUY/POSSESS,35B,PART II,COMPLETED,1ST DIVISION,111,HIGHWAY / ROAD / ALLEY                       ,600 BLOCK N 30TH ST                                         ,LOUISVILLE,40212,32856
80-22-034537,2022-06-21 09:20:00,2022-06-21 09:20:00,7325            ,DRUGS/ALCOHOL VIOLATIONS,POSS CONT SUB-1ST DEGREE-1ST OFFENSE-HEROIN,35A,PART II,COMPLETED,1ST DIVISION,111,HIGHWAY / ROAD / ALLEY                       ,600 BLOCK N 30TH ST                                         ,LOUISVILLE,40212,32857
80-22-034596,2022-06-21 13:30:00,2022-06-20 16:30:00,8440            ,THEFT/LARCENY,"TBUT OR DISP ALL OTHERS $1,000 < $10,000",23H,PART I,COMPLETED,3RD DIVISION,315,RENTAL / STORAGE FACILITY                    ,8300 BLOCK DIXIE HWY                                        ,LOUISVILLE,40258,32858
80-22-034539,2022-06-21 09:45:00,2022-06-20 08:00:00,8499            ,THEFT/LARCENY,TBUT OR DISP ALL OTHERS,23H,PART I,COMPLETED,4TH DIVISION,411,HIGHWAY / ROAD / ALLEY                       ,1400 BLOCK ST JAMES CT                                      ,LOUISVILLE,40208,32859
80-22-034808,2022-06-22 09:14:00,2022-06-21 20:00:00,8402            ,VANDALISM,CRIMINAL MISCHIEF-2ND DEGREE,290,PART II,COMPLETED,4TH DIVISION,412,RESIDENCE / HOME                             ,600 BLOCK E BRECKINRIDGE ST                                 ,LOUISVILLE,40203,32860
80-22-034863,2022-06-22 13:08:00,2022-06-21 22:00:00,7383            ,VANDALISM,CRIMINAL MISCHIEF-2ND DEGREE,290,PART II,COMPLETED,6TH DIVISION,611,AMUSEMENT PARK                               ,1100 BLOCK TREVILIAN WAY                                    ,LOUISVILLE,40213,32861
80-22-034597,2022-05-25 21:00:00,2022-05-25 18:30:00,2440            ,WEAPONS,POSS HANDGUN BY MINOR 1ST OFFENSE,520,PART II,COMPLETED,1ST DIVISION,112,RESIDENCE / HOME                             ,2300 BLOCK W MUHAMMAD ALI BLVD                              ,LOUISVILLE,40212,32862
80-22-034702,2022-06-21 20:15:00,2022-06-05 12:00:00,8454            ,MOTOR VEHICLE THEFT,"TBUT OR DISP AUTO $1,000 < $10,000",240,PART I,COMPLETED,1ST DIVISION,134,PARKING LOT / GARAGE                         ,400 BLOCK E MARKET ST                                       ,LOUISVILLE,40202,32863
80-22-034809,2022-06-22 08:24:00,2022-04-22 08:24:00,7263            ,THEFT/LARCENY,"THEFT BY DECEPTION INCLUDING COLD CHECKS $500 < $1,000",23H,PART I,COMPLETED,3RD DIVISION,323,RESIDENCE / HOME                             ,10900 BLOCK DEZERN AVE                                      ,LOUISVILLE,40118,32864
80-22-034541,2022-06-21 09:55:00,2022-06-18 02:30:00,8373            ,BURGLARY,BURGLARY - 2ND DEGREE,220,PART I,COMPLETED,6TH DIVISION,624,RESIDENCE / HOME                             ,200 BLOCK GRANVIL DR                                        ,LOUISVILLE,40218,32865
80-22-034639,2022-06-21 15:47:00,2022-06-21 15:30:00,7805            ,ASSAULT,MENACING,13C,PART II,COMPLETED,1ST DIVISION,112,RESIDENCE / HOME                             ,2200 BLOCK W JEFFERSON ST                                   ,LOUISVILLE,40212,32866
80-22-034864,2022-06-22 12:28:00,2022-06-22 12:23:00,5286            ,ASSAULT,STRANGULATION 1ST DEGREE,13A,PART I,COMPLETED,6TH DIVISION,625,RESIDENCE / HOME                             ,3000 BLOCK KOZY KREEK DR                                    ,LOUISVILLE,40220,32867
80-22-034762,2022-06-22 02:22:00,2022-06-22 02:02:00,5315            ,VANDALISM,CRIMINAL MISCHIEF-3RD DEGREE,290,PART II,COMPLETED,6TH DIVISION,613,RESIDENCE / HOME                             ,5500 BLOCK RIPPLE LN                                        ,LOUISVILLE,40218,32868
80-22-501480,2022-06-13 18:22:00,2022-06-09 18:15:00,8375            ,THEFT/LARCENY,THEFT OF PROP MISLAID OR DELIVER BY IMISTAKE,23H,PART I,COMPLETED,3RD DIVISION,323,OTHER RESIDENCE (APARTMENT/CONDO)            ,7500 BLOCK GARRISON RD                                      ,LOUISVILLE,40214,32869
80-22-034701,2022-06-21 18:43:00,2022-06-21 18:33:00,5307            ,ASSAULT,TERRORISTIC THREATENING 3RD DEGREE,13C,PART II,COMPLETED,6TH DIVISION,613,OTHER RESIDENCE (APARTMENT/CONDO)            ,2000 BLOCK GOLDSMITH LN                                     ,LOUISVILLE,40218,32870
80-22-034810,2022-06-22 09:29:00,2022-06-15 12:00:00,8402            ,BURGLARY,BURGLARY - 3RD DEGREE,220,PART I,COMPLETED,6TH DIVISION,612,RENTAL / STORAGE FACILITY                    ,4500 BLOCK POPLAR LEVEL RD                                  ,LOUISVILLE,40213,32871
80-22-034865,2022-06-22 13:42:00,2022-06-09 12:00:00,8402            ,FRAUD,CRIMINAL POSSESSION FORGED INSTRUMENT-2ND DEGREE-IDENTIFY,250,PART II,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME                             ,1500 BLOCK CRUMS LN                                         ,LOUISVILLE,40216,32872
80-22-034642,2022-06-21 16:11:00,2022-06-02 15:00:00,8373            ,THEFT/LARCENY,"THEFT BY DECEPTION INCLUDING COLD CHECKS $500 < $1,000",23H,PART I,COMPLETED,5TH DIVISION,513,RESIDENCE / HOME                             ,2100 BLOCK PARK BOUNDARY RD                                 ,LOUISVILLE,40205,32873
80-22-034541,2022-06-21 09:55:00,2022-06-18 02:30:00,8373            ,MOTOR VEHICLE THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000",240,PART I,COMPLETED,6TH DIVISION,624,RESIDENCE / HOME                             ,200 BLOCK GRANVIL DR                                        ,LOUISVILLE,40218,32874
80-22-034598,2022-06-21 13:16:00,2022-06-20 13:16:00,7615            ,ASSAULT,TERRORISTIC THREATENING 3RD DEGREE,13C,PART II,COMPLETED,8TH DIVISION,812,CYBERSPACE                                   ,2900 BLOCK CLIFFWYNDE TRCE                                  ,SPRING_VALLEY,40241,32875
80-22-034762,2022-06-22 02:22:00,2022-06-22 02:02:00,5315            ,ASSAULT,VIOLATION OF KENTUCKY EPO/DVO,90F,PART II,COMPLETED,6TH DIVISION,613,RESIDENCE / HOME                             ,5500 BLOCK RIPPLE LN                                        ,LOUISVILLE,40218,32876
80-22-034703,2022-06-21 17:46:00,2022-06-21 17:41:00,5340            ,OTHER,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,90Z,PART II,COMPLETED,1ST DIVISION,111,RESIDENCE / HOME                             ,500 BLOCK N 34TH ST                                         ,LOUISVILLE,40212,32877
80-22-034811,2022-06-22 09:39:00,2022-06-22 00:00:00,8373            ,THEFT/LARCENY,TBUT OR DISP BICYCLES,23H,PART I,COMPLETED,1ST DIVISION,135,RESIDENCE / HOME                             ,700 BLOCK E MADISON ST                                      ,LOUISVILLE,40202,32878
80-22-034307,2022-06-20 03:47:00,2022-06-20 03:47:00,5429            ,DRUGS/ALCOHOL VIOLATIONS,DRUG PARAPHERNALIA - BUY/POSSESS,35B,PART II,COMPLETED,METRO LOUISVILLE,JTN,HIGHWAY / ROAD / ALLEY                       ,S HURSTBOURNE PKY  / I 64 RAMP                              ,JEFFERSONTOWN,40220,32879
80-22-034643,2022-06-21 16:11:00,2022-06-15 17:58:00,8454            ,THEFT/LARCENY,TBUT OR DISP SHOPLIFTING,23C,PART I,COMPLETED,7TH DIVISION,735,"SPECIALTY STORE (TV, FUR, ETC)               ",4800 BLOCK OUTER LOOP                                       ,LOUISVILLE,40219,32880
80-22-034540,2022-06-21 09:24:00,2022-06-21 09:18:00,2098            ,ASSAULT,MENACING,13C,PART II,COMPLETED,3RD DIVISION,315,RESIDENCE / HOME                             ,9900 BLOCK APPOLLO LN                                       ,LOUISVILLE,40272,32881
80-22-034599,2022-06-21 13:19:00,2022-06-21 13:15:00,5205            ,ASSAULT,TERRORISTIC THREATENING 3RD DEGREE,13C,PART II,COMPLETED,4TH DIVISION,412,RESIDENCE / HOME                             ,1400 BLOCK SLATE ST                                         ,LOUISVILLE,40217,32882
80-22-034705,2022-06-21 20:30:00,2022-06-21 16:00:00,5261            ,ASSAULT,TERRORISTIC THREATENING 3RD DEGREE,13C,PART II,COMPLETED,2ND DIVISION,223,RESIDENCE / HOME                             ,2500 BLOCK W KENTUCKY ST                                    ,LOUISVILLE,40210,32883
80-22-034812,2022-06-22 09:39:00,2022-06-19 19:10:00,7619            ,ASSAULT,ASSAULT - 4TH DEGREE (MINOR INJURY),13B,PART II,COMPLETED,4TH DIVISION,411,LIQUOR STORE                                 ,400 BLOCK W OAK ST                                          ,LOUISVILLE,40203,32884
80-22-034307,2022-06-20 03:47:00,2022-06-20 03:47:00,5429            ,DRUGS/ALCOHOL VIOLATIONS,TRAF IN MARIJUANA-> 5 LBS-1ST OFFENSE,35A,PART II,COMPLETED,METRO LOUISVILLE,JTN,HIGHWAY / ROAD / ALLEY                       ,S HURSTBOURNE PKY  / I 64 RAMP                              ,JEFFERSONTOWN,40220,32885
80-22-034763,2022-06-22 01:24:00,2022-06-22 01:24:00,5105            ,ASSAULT,ASSAULT - 2ND DEGREE,13A,PART I,COMPLETED,1ST DIVISION,123,RESIDENCE / HOME                             ,900 BLOCK READ ALY                                          ,LOUISVILLE,40203,32886
80-22-034540,2022-06-21 09:24:00,2022-06-21 09:18:00,2098            ,VANDALISM,CRIMINAL MISCHIEF-3RD DEGREE,290,PART II,COMPLETED,3RD DIVISION,315,RESIDENCE / HOME                             ,9900 BLOCK APPOLLO LN                                       ,LOUISVILLE,40272,32887
80-22-034644,2022-06-21 15:39:00,2022-06-19 15:39:00,5257            ,BURGLARY,BURGLARY - 2ND DEGREE,220,PART I,COMPLETED,2ND DIVISION,212,RESIDENCE / HOME                             ,1000 BLOCK S 36TH ST                                        ,LOUISVILLE,40211,32888
80-22-034599,2022-06-21 13:19:00,2022-06-21 13:15:00,5205            ,ASSAULT,STRANGULATION 2ND DEGREE,13A,PART I,COMPLETED,4TH DIVISION,412,RESIDENCE / HOME                             ,1400 BLOCK SLATE ST                                         ,LOUISVILLE,40217,32889
80-22-034705,2022-06-21 20:30:00,2022-06-21 16:00:00,5261            ,OTHER,HARASSING COMMUNICATIONS,90Z,PART II,COMPLETED,2ND DIVISION,223,RESIDENCE / HOME                             ,2500 BLOCK W KENTUCKY ST                                    ,LOUISVILLE,40210,32890
80-22-034813,2022-06-22 09:36:00,2022-06-22 09:30:00,7427            ,OTHER,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,90Z,PART II,COMPLETED,3RD DIVISION,322,RESIDENCE / HOME                             ,400 BLOCK IROQUOIS GARDENS DR                               ,LOUISVILLE,40214,32891
80-22-034307,2022-06-20 03:47:00,2022-06-20 03:47:00,5429            ,DRUGS/ALCOHOL VIOLATIONS,TRAF CONT SUB-1ST DEG 1ST OFF (> OR = 10 DU OPIATES),35A,PART II,COMPLETED,METRO LOUISVILLE,JTN,HIGHWAY / ROAD / ALLEY                       ,S HURSTBOURNE PKY  / I 64 RAMP                              ,JEFFERSONTOWN,40220,32892
80-22-034764,2022-06-22 01:35:00,2022-06-22 01:35:00,5340            ,ASSAULT,ASSAULT - 4TH DEGREE (MINOR INJURY),13B,PART II,COMPLETED,1ST DIVISION,112,RESIDENCE / HOME                             ,2400 BLOCK W JEFFERSON ST                                   ,LOUISVILLE,40212,32893
80-22-034764,2022-06-22 01:35:00,2022-06-22 01:35:00,5340            ,VANDALISM,CRIMINAL MISCHIEF-2ND DEGREE,290,PART II,COMPLETED,1ST DIVISION,112,HIGHWAY / ROAD / ALLEY                       ,2400 BLOCK W JEFFERSON ST                                   ,LOUISVILLE,40212,32894
80-22-034764,2022-06-22 01:35:00,2022-06-22 01:35:00,5340            ,ASSAULT,WANTON ENDANGERMENT-1ST DEGREE,13A,PART I,COMPLETED,1ST DIVISION,112,RESIDENCE / HOME                             ,2400 BLOCK W JEFFERSON ST                                   ,LOUISVILLE,40212,32895
80-22-034768,2022-06-22 02:55:00,2022-06-22 02:40:00,5326            ,ASSAULT,WANTON ENDANGERMENT-1ST DEGREE,13A,PART I,COMPLETED,7TH DIVISION,724,RESIDENCE / HOME                             ,11600 BLOCK DEUTSCH FARM RD                                 ,LOUISVILLE,40229,32896
80-22-034769,2022-06-22 02:18:00,2022-06-22 02:18:00,5261            ,OTHER,VIOLATION OF CONDITIONS OF RELEASE,90Z,PART II,COMPLETED,2ND DIVISION,223,HIGHWAY / ROAD / ALLEY                       ,S 25TH ST / W KENTUCKY ST                                   ,LOUISVILLE,40210,32897
80-22-034771,2022-06-22 02:59:00,2022-06-22 02:50:00,7049            ,ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,13B,PART II,COMPLETED,5TH DIVISION,513,RESIDENCE / HOME                             ,2200 BLOCK SHEFFIELD BLVD                                   ,LOUISVILLE,40205,32898
80-22-034772,2022-06-22 03:06:00,2022-06-22 02:59:00,5449            ,OTHER,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,90Z,PART II,COMPLETED,4TH DIVISION,412,RESIDENCE / HOME                             ,1000 BLOCK WETTERAU AVE                                     ,LOUISVILLE,40217,32899
80-22-034773,2022-06-22 03:06:00,2022-06-22 02:57:00,5059            ,ASSAULT,VIOLATION OF KENTUCKY EPO/DVO,90F,PART II,COMPLETED,3RD DIVISION,331,RESIDENCE / HOME                             ,2800 BLOCK DE MEL AVE                                       ,LOUISVILLE,40214,32900
80-22-034774,2022-06-22 03:53:00,2022-06-22 03:45:00,7682            ,VANDALISM,CRIMINAL MISCHIEF-2ND DEGREE,290,PART II,COMPLETED,5TH DIVISION,513,RESIDENCE / HOME                             ,2500 BLOCK WALLACE AVE                                      ,LOUISVILLE,40205,32901
80-22-034775,2022-06-22 04:20:00,2022-06-22 04:10:00,5302            ,OTHER,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,90Z,PART II,COMPLETED,4TH DIVISION,412,OTHER / UNKNOWN                              ,E ORMSBY AVE / S PRESTON ST                                 ,LOUISVILLE,40203,32902
80-22-034776,2022-06-22 03:48:00,2022-06-22 03:43:00,5412            ,ASSAULT,VIOLATION OF KENTUCKY EPO/DVO,90F,PART II,COMPLETED,2ND DIVISION,223,RESIDENCE / HOME                             ,1700 BLOCK W ORMSBY AVE                                     ,LOUISVILLE,40210,32903
80-22-034778,2022-06-22 05:00:00,2022-06-22 04:42:00,2571            ,VANDALISM,CRIMINAL MISCHIEF-2ND DEGREE,290,PART II,COMPLETED,2ND DIVISION,225,HIGHWAY / ROAD / ALLEY                       ,ALGONQUIN PKY / DIXIE HWY                                   ,LOUISVILLE,40210,32904
